method,parameter,repetition,runtime_s,mean_error_rad,max_mean_error_rad,l1_error,max_l1_error,min_evaluated_density,max_normalization_error
FIGFAN,4095,8,0.005343894999896293,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,8,0.005343894999896293,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,9,0.005245760999969207,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,9,0.005245760999969207,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,10,0.005407805000004373,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,10,0.005407805000004373,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,11,0.00525046999996448,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,11,0.00525046999996448,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,12,0.005839304000005541,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,12,0.005839304000005541,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,13,0.0052759879999939585,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,13,0.0052759879999939585,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,14,0.005427812999982962,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,14,0.005427812999982962,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,15,0.005320051000012427,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,15,0.005320051000012427,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,16,0.0053329439999743045,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,16,0.0053329439999743045,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,17,0.005269906000080482,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,17,0.005269906000080482,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,18,0.005398597999942467,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,18,0.005398597999942467,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,19,0.005271910000033131,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,19,0.005271910000033131,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,20,0.005358903000001192,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,20,0.005358903000001192,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,21,0.00528009499998916,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,21,0.00528009499998916,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,22,0.00535082799990505,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,22,0.00535082799990505,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,23,0.00525127099990641,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,23,0.00525127099990641,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,24,0.005386324999903991,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,24,0.005386324999903991,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,25,0.005273944000009578,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,25,0.005273944000009578,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,26,0.005376676999958363,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,26,0.005376676999958363,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,27,0.005400010000016664,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,27,0.005400010000016664,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,28,0.006297142999983407,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,28,0.006297142999983407,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,29,0.006134107999969274,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,29,0.006134107999969274,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
PWC,15,0,0.0012641009999470043,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,1,0.001189190999980383,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,2,0.0011067570000022897,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,3,0.0010889129999895886,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,4,0.0010904160000109187,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,5,0.0010803569999779938,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,6,0.0010861480000130541,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,7,0.0010934019999240263,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,8,0.0011056539999572124,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,9,0.0010994220000384303,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,10,0.0011019069999065323,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,11,0.0010854870000684969,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,12,0.0010801870000705094,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,13,0.001079795999999078,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,14,0.0010835929999757354,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,15,0.0010916869999846313,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,16,0.001084192999996958,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,17,0.0010878110000476227,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,18,0.0010905460000003586,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,19,0.0010890429999790285,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,20,0.0010890029999472972,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,21,0.001103230000012445,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,22,0.0010963070000116204,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,23,0.0010933510000086244,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,24,0.001083752999988974,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,25,0.0010855960000526466,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,26,0.0010861880000447854,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,27,0.0010883820000344713,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,28,0.0010856270000658697,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,15,29,0.0010800359999620923,0.003219210911741587,0.007073302812469873,0.24392373988896818,0.2628110618191873,8.828485952648705e-06,7.184253192349388e-13
PWC,31,0,0.0011705050000045958,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,1,0.0011582129999396784,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,2,0.0011299699999653967,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,3,0.0011480640000627318,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,4,0.0011249210000414678,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,5,0.0011304109999628054,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,6,0.0011336660001006749,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,7,0.0011139700000057928,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,8,0.0011277959999915765,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,9,0.0011156929999742715,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,10,0.0011147709999477229,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,11,0.0011427540000568115,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,12,0.0011220760000014707,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,13,0.0011269039999888264,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,14,0.0011263840000310665,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,15,0.0011216340000146374,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,16,0.0011192500001016015,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,17,0.001128687000004902,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,18,0.0011144210000111343,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,19,0.0011385060000748126,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,20,0.0011554279999472783,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,21,0.0011311819999946238,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,22,0.0011257719999093752,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,23,0.0011342779999949926,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,24,0.001127635999978338,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,25,0.001126934000012625,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,26,0.001361664999990353,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,27,0.0011398279999639271,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,28,0.001120853000088573,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,31,29,0.001121562999969683,0.0009089807719709538,0.0019831592170493906,0.11531988733527489,0.12281483268223542,4.958006896828279e-06,1.7916779171400776e-12
PWC,63,0,0.001177248999965741,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,1,0.0011542749999762236,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,2,0.0011776090000239492,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,3,0.0011425640000197745,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,4,0.0011427740000726772,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,5,0.0011422730000276715,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,6,0.0011299490000737933,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,7,0.0011399779999692328,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,8,0.0011379540000007182,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,9,0.0011608370000431023,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,10,0.0011449579999407433,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,11,0.0011411909999878844,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,12,0.0011346589999448042,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,13,0.0011276860000180022,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,14,0.0011319739999180456,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,15,0.001130250999949567,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,16,0.0011539749999656124,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,17,0.001136973000029684,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,18,0.00113781499999277,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,19,0.001144236999948589,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,20,0.0011365420000402082,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,21,0.001140480000003663,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,22,0.0011331760000530267,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,23,0.0011616790000061883,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,24,0.0011531830000421905,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,25,0.001138005000029807,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,26,0.0011355699999739954,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,27,0.0011419119999800387,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,28,0.001199720999920828,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,63,29,0.0011372940000455856,0.0004517126525672093,0.0010119935502896915,0.05702465038468046,0.06072703335233439,4.496659652123995e-06,8.452127886471317e-13
PWC,127,0,0.001481829999988804,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,1,0.0014637360000051558,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,2,0.001433129000020017,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,3,0.0014520740000989463,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,4,0.0014407019999680415,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,5,0.0014232390000188389,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,6,0.001454028000011931,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,7,0.0014265460000615349,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,8,0.001448606999929325,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,9,0.0014263260000006994,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,10,0.0014503109999850494,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,11,0.0015002750000121523,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,12,0.0014584670000203914,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,13,0.001427387999910934,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,14,0.0014293010000301365,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,15,0.0014510920000248007,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,16,0.0014191920000712344,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,17,0.0015399389999402047,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,18,0.0014398609999943801,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,19,0.0014584259999992355,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,20,0.0014217270000926874,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,21,0.0014484469999160865,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,22,0.0014328080000041155,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,23,0.0014238410000189106,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,24,0.00146519800000533,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,25,0.001433347999977741,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,26,0.0014539570000806634,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,27,0.0014189820000183317,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,28,0.001454158000001371,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,127,29,0.001420304000021133,0.000383295959423386,0.0008760841511881168,0.02832055952102168,0.030112870831021796,4.408245420527608e-06,8.623102232263591e-13
PWC,255,0,0.0013969499999575419,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,1,0.0013762219999762237,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,2,0.0013355349999528698,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,3,0.001326979000054962,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,4,0.0013517060000367564,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,5,0.0013253560000521247,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,6,0.0013293930001054832,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,7,0.0013523369999575152,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,8,0.0013353340000321623,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,9,0.0013324000000238811,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,10,0.001376262000007955,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
PWC,255,11,0.0013250060000018493,0.000373614977072112,0.0008430067157205734,0.014099975697845999,0.015007129340865653,4.363087045053543e-06,1.5221157667610896e-13
